size_sqft,bedrooms,floors,age,price_1000s
2458,2,1,34,399.78
2237,4,2,100,376.07
2256,2,1,4,502.15
1671,2,1,2,458.95
1917,3,1,44,353.26
2158,3,1,43,390.63
2167,3,2,1,592.2
1784,3,1,6,432.99
2902,5,1,17,536.63
1759,5,1,28,395.19
2332,4,2,12,527.38
2378,3,1,25,447.11
2405,2,2,5,525.78
1453,2,1,71,257.35
2896,2,1,3,626.21
2423,1,1,20,418.78
1088,3,2,4,400.61
1314,3,2,0,459.47
1727,3,1,8,463.41
2951,4,2,32,496.97
2607,5,1,14,545.66
1711,3,1,2,458.25
2171,2,1,70,334.22
2541,3,1,5,578.94
2869,3,3,17,578.52
1647,3,1,9,404.31
2216,3,2,25,485.7
2696,3,2,21,478.69
2407,4,2,10,541.59
3367,2,1,14,610.9
2354,3,1,12,489.19
2191,4,2,11,506.1
2728,5,3,13,596.09
943,3,2,16,316.97
2486,3,2,0,601.5
2271,1,2,8,454.62
1230,2,2,22,317.88
1941,5,1,42,372.84
1411,2,2,9,411.41
1795,4,2,4,486.47
3496,2,3,93,457.98
2053,3,2,33,439.02
2709,4,1,3,630.13
2081,4,2,14,475.03
2327,4,2,7,550.91
2186,4,1,17,464.49
4370,3,1,11,785.76
1851,3,1,38,375.34
1328,5,2,7,457.6
2532,3,2,15,511.92
1575,2,1,38,302.17
500,2,1,4,240.47
2531,3,2,38,431.65
3556,4,1,17,639.05
1846,2,1,15,404.02
1209,2,1,22,280.04
1782,3,1,26,384.7
1803,2,1,20,385.67
2451,3,2,52,406.41
1726,2,2,48,342.45
2006,4,3,10,457.67
2882,3,1,8,590.77
1267,3,3,12,359.33
2465,5,3,40,475.06
2646,3,1,43,414.32
1777,3,2,6,422.99
2431,5,3,31,494.62
1898,2,1,52,339.8
2394,2,1,28,410.14
1706,3,3,11,460.79
1505,3,2,70,309.23
2604,3,1,10,554.7
2182,2,2,3,548.88
1332,3,1,22,358.02
1342,2,1,24,339.87
1534,3,1,4,445.27
1560,4,1,2,486.3
1544,3,2,28,366.83
1078,4,1,19,324.01
2003,3,3,0,553.97
2191,4,2,15,505.59
1904,5,2,9,487.9
2485,5,3,17,567.37
1811,2,1,46,319.59
2323,3,1,35,446.75
2308,5,2,13,552.52
2752,2,3,19,495.82
1956,1,2,16,411.39
2351,5,1,8,567.92
2204,1,2,9,475.33
2189,1,2,15,461.69
2242,5,1,34,478.87
2015,4,1,57,362.66
2393,3,1,3,611.68
1749,4,1,3,459.02
1553,3,1,38,297.85
2394,1,2,30,433.85
1518,2,1,77,290.93
2556,2,2,4,583.18
2095,3,1,24,439.5
845,5,1,22,299.64
2415,3,1,8,523.94
2093,3,2,15,484.56
2260,2,2,12,505.36
2529,1,1,25,473.33
2003,3,3,33,449.9
2274,1,1,18,434.74
1313,2,1,3,372.54
2790,4,1,0,678.14
868,4,1,56,241.71
2064,3,2,40,332.36
2074,4,1,4,522.0
1484,3,2,15,393.5
2058,3,2,16,457.08
1882,1,2,2,469.66
2776,4,2,15,571.5
1624,2,2,7,414.64
1375,3,1,100,258.21
2730,5,1,14,555.16
1423,1,1,16,352.29
1763,5,2,51,331.18
1212,4,3,10,426.12
2631,5,2,7,606.93
2210,2,2,32,418.17
2598,3,1,72,369.22
2455,3,1,40,428.21
1099,3,1,13,291.07
2188,3,2,28,445.58
1823,2,3,5,486.86
2517,5,2,0,664.23
2020,2,3,32,440.34
2530,3,2,20,515.04
2258,5,1,17,470.98
1752,3,3,65,359.86
2013,2,1,0,486.38
2407,4,2,1,628.85
1730,3,1,47,322.96
2317,4,2,6,550.72
3153,3,1,26,509.41
2489,2,1,14,479.31
2460,3,1,23,458.82
2665,1,2,33,465.33
2820,2,1,21,478.44
2695,2,2,11,568.63
2831,4,1,53,373.23
1485,4,1,1,450.26
1959,5,2,22,434.51
1691,5,1,23,401.7
1633,5,2,13,443.72
1689,3,1,10,415.25
1837,5,2,9,479.66
1059,1,2,3,346.57
2353,2,1,100,371.12
1159,1,2,16,295.49
1569,4,2,58,301.38
1921,2,2,100,297.8
2205,3,2,50,403.04
1002,4,2,0,409.46
2116,3,2,100,322.06
1397,4,1,4,417.67
1924,3,1,4,493.46
2599,3,2,0,619.27
3398,1,2,4,690.13
2160,2,2,21,414.56
2445,2,1,46,398.58
1312,2,1,0,396.98
2271,2,1,40,407.24
1654,2,2,53,294.24
2261,4,1,18,472.04
616,3,2,0,344.87
3543,4,3,13,703.01
1623,2,1,73,272.58
1213,1,3,5,399.81
1208,2,1,57,272.02
3070,3,2,3,656.0
1537,2,1,8,416.68
2206,4,1,24,464.79
2073,3,1,14,448.92
1890,3,1,10,458.41
2424,5,1,10,556.86
2130,5,2,4,559.17
2273,3,1,43,406.73
1765,3,2,24,417.92
2872,3,1,12,545.18
1944,2,1,2,506.61
1448,3,1,27,307.08
1908,3,1,17,420.97
2088,1,3,19,406.87
1547,5,1,14,408.64
2249,5,1,13,500.61
851,3,1,55,260.53
1511,3,1,85,266.56
2270,2,1,3,509.93
1884,2,1,43,346.39
2155,3,1,6,531.36
1751,2,2,21,393.8
1307,2,1,24,310.72
2160,1,2,39,330.76
1086,3,1,17,313.74
2287,4,1,12,499.89
2384,5,1,9,545.9
1675,3,2,15,387.07
1182,3,2,31,301.99
2174,1,1,0,515.06
1561,3,3,42,342.04
2969,3,1,8,585.51
2444,2,2,12,496.7
1270,2,1,8,384.58
2994,1,1,12,533.27
1615,5,2,98,297.33
2496,1,1,8,533.18
2681,4,2,10,551.48
1810,2,2,17,365.23
1275,2,3,16,350.47
1594,2,2,14,400.66
1251,2,1,21,343.43
1185,4,1,0,419.45
1545,3,2,4,418.95
2588,3,2,3,648.69
1993,3,1,31,399.37
1890,2,3,10,464.59
1352,4,2,71,297.92
1859,5,2,20,429.7
1131,4,2,69,299.42
1664,2,1,1,444.35
1102,3,2,6,359.33
1327,2,2,15,337.97
1627,2,1,18,346.05
1557,3,1,51,338.45
1559,4,1,25,383.99
1956,3,2,29,375.88
1739,2,1,24,353.43
2014,2,2,87,318.84
2334,2,2,30,392.53
2294,3,3,100,357.21
1705,4,2,1,515.72
1580,5,2,69,339.67
2648,3,1,25,481.49
2460,4,2,3,629.17
3188,3,1,11,604.0
1716,4,2,83,290.05
753,3,1,22,267.42
1914,4,2,20,449.06
1627,2,2,11,400.99
2039,2,1,93,325.38
2260,3,2,21,492.66
1288,1,1,41,242.81
2319,4,2,20,512.45
585,3,1,8,293.74
1870,4,2,7,518.65
2105,3,1,6,492.06
1663,1,1,23,352.7
2694,2,1,28,469.1
2400,3,3,28,484.72
1350,1,1,14,303.57
2126,4,3,28,405.75
1784,3,2,56,319.91
932,5,1,26,296.82
1415,4,2,16,411.07
2140,2,2,24,411.84
2076,4,1,19,473.5
2672,3,1,100,402.51
1758,2,1,40,317.56
911,3,2,9,335.15
2280,1,2,24,431.06
838,3,2,32,283.43
2004,4,2,78,338.28
2002,5,1,21,433.05
2833,2,1,44,419.38
2008,5,2,53,435.48
2987,1,1,47,417.0
2224,4,2,46,423.29
2335,3,1,11,501.53
2233,3,1,9,507.0
3399,2,1,26,529.4
1640,5,1,14,436.16
2409,3,2,37,469.35
1671,1,1,9,388.44
1660,3,2,1,469.34
1258,2,1,35,291.22
2872,2,1,6,566.72
2050,4,1,4,532.04
1613,3,2,2,448.44
3065,4,1,25,496.77
1164,1,1,9,323.13
2836,2,2,23,503.66
2596,5,1,19,539.99
2699,2,2,33,456.14
2280,2,1,5,502.43
929,3,2,13,326.18
3038,2,1,4,639.03
2139,1,1,2,483.31
1798,5,1,58,357.74
2137,3,1,82,341.32
3018,3,2,3,673.88
3015,4,1,27,505.71
1640,5,1,26,407.84
1332,2,1,42,285.58
1540,3,1,7,416.18
2146,3,1,11,475.98
1635,3,1,27,352.96
696,3,2,33,282.45
2064,2,2,28,415.22
1737,5,2,77,303.16
2836,2,2,88,403.87
2468,4,2,54,421.23
2876,4,1,54,436.07
2942,3,1,20,528.96
1298,4,2,10,416.15
1934,2,1,6,494.5
1887,5,2,100,365.78
2546,3,2,66,409.04
1556,5,2,13,437.35
1969,3,1,1,483.94
3331,3,2,18,601.85
2021,4,3,38,405.18
1970,4,3,1,600.52
2055,3,2,8,496.11
2878,4,3,19,572.21
1604,2,2,3,452.01
1731,2,2,54,364.19
1988,2,1,28,355.38
2079,5,2,52,370.3
2223,2,2,61,373.1
2782,2,2,11,531.56
2739,4,1,19,513.68
1120,3,2,43,330.0
2245,3,1,0,559.57
1479,3,2,57,285.15
2903,4,2,11,600.0
2779,2,2,1,618.79
1943,4,1,15,462.1
2090,3,2,94,363.13
1648,2,1,1,418.52
1520,3,1,27,357.58
2112,3,1,2,523.74
2236,1,1,24,401.19
1028,3,3,10,356.29
974,2,2,10,277.34
2380,3,3,0,600.52
2343,3,1,5,547.42
2122,3,1,37,371.34
1736,3,2,1,474.85
1260,3,1,3,419.47
2261,3,3,71,375.63
1988,2,2,9,493.61
2068,2,1,12,418.3
2106,5,2,29,454.94
2460,3,1,12,503.01
1968,2,1,48,338.15
2626,2,1,21,455.33
1424,4,1,87,262.15
2845,3,2,30,539.43
2567,2,1,8,513.29
2448,2,1,86,373.68
2184,3,1,39,408.03
2486,4,2,4,636.63
2128,3,2,52,414.75
2511,4,2,25,421.52
1297,5,1,14,397.05
1916,3,1,15,414.42
1868,2,1,7,442.88
1051,2,2,19,269.32
1459,1,1,29,260.49
1208,3,1,6,364.41
2610,3,1,35,430.95
2248,2,1,2,548.26
1900,1,2,71,318.65
2977,4,2,14,604.25
2906,4,1,39,479.74
1120,1,1,66,223.47
2324,3,1,3,537.85
2471,4,1,1,607.91
1583,1,1,19,360.99
1553,4,3,21,371.09
2862,5,3,36,550.0
2398,2,1,60,376.34
1268,1,1,2,363.24
1689,2,1,0,452.64
1438,3,2,13,393.02
1226,2,1,9,365.71
1816,3,3,16,429.88
1494,3,1,5,389.48
2471,2,2,23,481.69
1524,4,1,67,295.28
2904,2,1,49,445.9
3100,3,3,33,532.9
1586,2,1,39,280.29
2550,4,3,51,448.89
1286,3,2,2,372.28
1865,2,2,6,439.76
1944,4,3,20,449.94
1309,2,2,3,359.91
2787,2,2,43,443.8
1367,3,2,23,359.71
1983,2,2,32,362.25
2644,5,2,16,552.84
2022,2,2,3,509.31
1684,1,1,47,303.88
1623,3,1,6,425.39
1875,5,1,29,409.98
500,5,1,13,293.46
1699,5,2,1,510.96
2216,4,2,4,521.52
1977,3,3,4,503.4
2203,2,3,81,343.18
1258,2,1,74,302.86
2248,5,3,6,580.35
2305,5,1,15,520.59
2565,5,2,3,624.9
988,2,1,46,203.63
2199,5,2,50,395.17
3688,2,2,46,516.31
950,2,2,10,315.83
2833,2,2,28,482.84
2359,1,1,2,548.38
3436,3,3,6,713.4
1147,2,2,42,292.58
999,3,1,6,337.4
2035,4,1,40,391.49
2072,2,1,0,533.82
2964,2,2,23,506.73
1080,3,2,51,272.22
2386,3,2,65,383.64
2519,4,1,14,505.93
1716,2,2,4,436.41
2054,4,2,28,420.68
1891,2,1,19,386.29
2530,2,2,2,587.88
2686,3,1,4,606.53
1055,5,1,24,306.39
2541,4,1,19,504.78
1776,3,1,23,384.81
500,4,2,68,203.2
1987,4,2,65,364.82
852,2,2,32,235.91
1190,2,2,96,229.42
1853,1,1,63,307.67
2070,3,3,45,373.84
2453,4,1,52,412.22
3518,2,1,17,628.5
1293,4,1,21,354.05
1761,3,2,21,437.48
1240,3,1,11,368.43
2230,3,2,3,514.54
1576,5,3,20,424.3
1303,4,1,27,334.42
816,3,1,43,234.57
1618,2,1,27,326.41
1340,1,2,1,374.38
773,3,3,9,340.33
2477,3,1,19,464.04
2571,2,2,4,560.52
1029,3,1,24,305.43
2165,3,2,1,554.51
2116,3,1,63,348.31
2498,3,3,54,442.4
2967,2,1,24,528.45
1616,3,1,6,428.85
2395,3,1,26,469.29
2212,4,2,37,403.48
2158,3,2,35,411.67
2992,3,2,25,568.18
1811,2,2,25,361.61
1330,4,1,54,306.02
3371,4,1,24,607.82
3005,3,1,25,534.45
2392,1,1,100,352.2
2042,1,3,15,418.98
1982,3,1,2,512.97
659,3,2,9,302.84
1935,3,3,56,354.79
1468,3,1,1,435.69
2215,5,1,3,537.09
1815,2,1,21,385.77
1794,4,1,9,451.93
2786,4,1,6,620.0
2613,3,3,41,456.28
944,3,1,15,330.75
1573,4,1,1,430.57
864,3,1,5,332.51
1862,2,3,55,348.97
1153,5,1,13,346.88
1501,2,3,19,415.55
1819,1,1,2,443.79
1406,2,1,100,253.11
2771,2,2,6,548.45
1357,5,1,8,439.57
3036,2,3,0,699.84
1210,3,1,22,298.87
646,3,3,19,280.56
3225,5,1,18,606.17
1501,2,1,6,411.02
2475,1,2,19,479.44
2254,3,1,39,414.15
2200,3,2,25,474.17
2765,4,1,10,588.35
2604,2,1,3,582.34
1651,3,1,47,302.04
1777,3,1,27,390.31
2391,5,3,20,548.06
1298,2,2,14,343.83
2714,3,1,31,449.11
2281,3,1,7,499.81
1468,1,1,8,369.67
2544,4,2,2,607.24
1327,4,1,16,381.74
2925,3,1,15,507.05
1264,3,2,74,274.83
1965,2,1,6,487.45
1114,4,2,2,439.96
1539,3,1,0,462.32
2288,3,2,62,409.99
2150,1,2,9,496.03
2168,1,1,25,393.97
1807,2,1,5,449.3
1785,2,1,20,352.61
1697,3,3,7,438.2
1916,2,2,18,415.26
2084,4,2,4,567.08
2286,3,2,0,579.28
1072,5,2,0,464.11
1874,4,2,30,410.5
2346,2,2,11,482.72
1500,2,2,24,362.14
2519,1,1,27,413.7
1363,3,2,29,336.47
1573,2,2,52,352.36
2246,3,1,12,508.14
1795,4,3,11,494.77
2358,3,2,30,442.27
2481,4,1,17,533.73
2675,5,2,18,561.33
2251,4,3,24,485.09
2480,3,2,13,542.27
1266,3,1,78,281.36
903,3,1,10,307.1
3224,2,1,17,548.36
2438,4,1,2,602.14
2173,4,1,7,538.85
1976,2,2,49,354.45
2098,4,2,40,387.86
2634,4,1,84,410.31
2809,4,3,5,668.24
3732,3,1,27,635.72
1802,3,2,43,338.72
1357,4,1,6,425.06
1969,4,2,6,526.25
1665,3,1,23,347.91
1821,4,3,5,499.47
2491,3,3,12,562.78
2822,1,2,4,575.91
673,3,1,7,301.92
1680,1,1,25,375.48
1842,4,3,35,425.48
1859,3,2,26,414.49
2472,2,1,5,518.16
2820,2,2,10,564.56
1321,4,2,29,355.76
2733,2,1,16,523.4
1682,3,2,47,330.96
2798,2,2,31,483.64
1363,4,2,7,418.0
1854,3,1,74,335.05
1373,1,1,4,381.74
500,1,2,22,213.12
776,2,1,61,197.64
2062,4,2,5,536.28
2225,2,2,3,518.97
1613,3,2,10,421.6
1235,1,2,18,328.71
2509,3,1,43,422.71
1652,3,1,35,333.78
2278,3,2,9,529.73
1963,4,1,15,457.98
1657,4,2,16,438.36
500,5,2,13,295.51
1687,3,1,78,265.15
1646,2,1,31,329.73
2109,5,2,21,483.62
1880,2,2,18,395.46
990,3,2,69,245.47
2411,4,2,0,631.41
1332,3,1,3,391.33
2535,3,3,22,513.64
1205,1,1,49,265.04
1652,3,1,5,406.86
2403,2,2,13,453.71
1591,4,1,81,292.25
1636,3,3,8,437.64
1890,4,2,22,424.6
2219,4,2,5,610.9
1613,4,1,31,365.72
2303,4,2,29,450.44
1719,5,1,12,473.66
2945,3,2,26,518.46
2083,3,2,32,395.09
1680,2,2,6,457.62
2596,4,1,11,588.88
2126,1,2,31,393.4
2343,4,1,72,376.63
2291,5,2,11,549.05
1373,5,1,21,382.73
2424,4,1,13,517.26
1394,5,1,1,480.42
2700,3,2,4,588.86
2268,2,1,65,358.3
3212,1,1,9,589.43
2132,2,1,63,346.95
2222,4,2,100,367.45
1959,2,2,29,388.66
1680,1,1,3,400.24
979,2,1,36,230.56
1624,2,1,18,364.4
2077,4,2,15,482.11
3009,2,2,26,540.93
3244,4,1,38,466.27
2137,2,2,11,485.16
1655,3,1,35,338.74
2288,3,1,6,546.91
2055,2,1,7,497.35
1393,3,1,29,318.12
2118,3,1,33,405.82
1971,4,1,28,381.22
1597,2,2,25,369.83
3021,4,2,33,509.99
2075,3,2,9,460.69
1590,2,1,15,383.23
1998,3,2,24,374.87
3241,1,2,11,606.25
2907,5,2,13,649.56
644,1,1,12,228.26
2086,3,1,18,423.28
1868,3,2,30,424.17
1826,5,2,1,553.35
3163,5,1,24,587.64
1918,4,3,13,454.88
557,3,2,12,249.31
1500,1,2,10,359.32
2709,2,2,27,463.8
1492,3,1,3,438.72
2711,3,1,20,476.46
1877,3,2,42,375.94
2111,3,1,9,476.66
1665,3,2,49,316.54
2011,1,1,25,405.91
2691,4,2,98,403.81
2184,4,1,93,385.3
1403,3,3,27,355.8
1967,5,1,16,505.56
2324,3,1,12,509.3
2621,2,1,7,517.96
1383,4,1,62,318.25
2138,2,1,9,484.36
1672,3,3,37,333.88
1896,3,1,9,467.45
2519,5,2,48,433.18
2547,5,1,5,648.43
1980,3,1,16,460.12
2131,4,2,30,433.58
2089,2,2,34,394.5
1590,2,1,6,380.45
2750,5,1,3,655.97
1791,5,2,58,348.35
3062,3,1,20,564.66
2087,3,3,31,461.3
2084,3,1,60,334.1
1598,1,1,34,290.39
742,2,1,20,253.73
768,2,1,22,264.72
1818,1,1,18,374.97
1569,3,1,5,443.73
784,3,1,17,266.23
2216,3,2,29,444.47
2653,5,2,17,535.94
2238,3,2,27,445.11
1412,1,2,23,321.37
1660,3,1,21,399.41
2065,2,2,2,515.27
2061,4,2,2,557.88
2112,3,2,20,441.96
1895,1,1,8,420.11
2506,1,2,23,467.05
2447,3,2,2,577.5
2027,1,2,3,475.49
1936,5,2,15,452.21
2353,5,1,3,573.29
2673,3,1,1,616.14
2007,3,1,10,457.67
500,3,2,1,284.2
2985,2,1,48,444.6
2630,1,1,60,389.95
3056,5,2,6,659.39
2359,2,2,14,490.48
1788,4,2,1,514.76
1810,2,1,30,356.75
1517,1,2,48,316.59
2409,2,1,32,416.02
1647,5,2,16,439.03
2685,2,3,11,563.73
2953,2,2,0,643.45
1840,3,2,8,475.17
2002,3,2,19,417.15
2948,4,1,33,529.53
1837,2,2,81,317.41
1570,2,3,25,354.26
1737,1,2,45,322.88
1567,3,1,37,341.65
2665,5,2,29,540.51
1827,4,3,35,425.55
2309,2,2,46,434.94
2358,4,1,8,519.93
843,3,1,18,278.5
1744,3,2,2,492.16
1656,2,1,27,313.58
2177,2,1,26,397.62
2247,4,2,1,608.24
1888,5,1,35,403.36
1739,1,2,34,336.75
2755,3,1,25,480.12
1474,4,1,12,434.9
1769,2,1,23,359.23
2228,4,3,23,468.13
1785,4,1,2,495.28
1783,4,3,18,428.4
2475,3,2,100,360.1
2086,4,3,5,537.49
2270,1,3,7,511.86
2350,3,2,14,490.97
2579,4,2,100,418.96
1409,3,1,2,418.67
1033,5,2,24,365.07
2159,1,2,35,348.12
1517,4,1,87,280.51
1799,3,2,32,340.97
1634,1,1,39,307.46
1952,3,3,23,421.33
3076,2,1,2,626.53
1272,1,2,37,273.96
1569,3,3,12,419.26
2451,2,2,45,420.77
2187,5,1,57,403.62
2222,2,3,21,442.57
2199,3,2,43,364.68
1177,3,2,1,391.56
1855,4,1,0,468.79
2345,3,2,11,530.19
643,3,2,0,331.74
2321,2,2,49,398.49
1919,4,1,17,467.03
928,3,2,26,299.11
1904,3,1,16,443.15
2479,3,1,21,466.8
2048,1,2,59,325.79
2230,2,2,49,378.94
2860,3,2,22,557.61
1136,2,2,78,257.63
2239,4,1,15,475.9
1443,2,2,40,307.19
2594,3,2,13,545.85
1637,5,2,32,402.16
2839,3,2,46,460.16
909,5,2,8,372.21
1510,3,2,1,478.54
1333,5,1,7,435.46
2041,4,2,24,454.94
2567,2,2,24,468.57
1142,3,2,48,273.29
2514,2,1,8,525.41
1739,1,2,7,393.06
2717,1,2,8,594.47
2162,3,1,52,377.52
1407,2,2,11,370.94
2228,3,1,10,511.38
2195,1,3,1,514.61
2305,4,2,25,442.7
2415,3,1,46,396.06
1364,3,2,16,386.1
1139,3,1,18,349.93
2457,3,1,21,483.1
2118,1,1,9,442.05
2083,4,2,4,552.17
1731,3,2,84,330.34
1736,2,1,4,443.47
1788,3,2,2,478.75
1540,3,2,43,332.14
1687,5,2,28,441.98
2191,3,2,20,483.72
2120,3,2,5,532.33
676,4,2,37,265.63
1000,4,1,69,220.53
2252,2,2,2,548.34
2092,3,1,36,364.37
2184,1,2,75,335.31
1862,3,2,27,410.2
1771,3,2,8,458.2
2096,4,1,1,549.57
1448,2,1,27,292.0
2456,1,1,38,378.6
1524,2,1,71,274.36
1938,3,1,38,327.43
3219,3,2,74,447.81
3145,3,2,53,476.66
1992,3,1,56,373.63
3151,3,2,22,547.62
2276,2,1,3,509.67
2635,2,1,9,511.89
2084,3,2,50,371.36
977,2,2,3,346.77
2824,3,1,4,596.19
1773,5,2,10,493.26
2226,2,2,3,513.47
2249,2,1,3,556.56
2795,1,2,33,474.97
1792,3,2,24,394.16
974,4,1,2,392.02
1493,4,3,4,480.77
2972,1,1,3,625.43
1723,5,1,10,471.56
1383,3,2,3,423.37
1520,3,1,5,405.18
1955,1,2,4,460.64
1184,3,1,19,354.72
2070,3,3,4,579.56
2948,4,1,19,568.8
1354,3,2,32,326.84
2427,3,2,100,352.25
2174,4,1,51,377.54
1623,2,2,12,423.65
1425,1,2,27,339.81
2034,2,1,15,437.91
3079,2,1,54,442.9
674,5,1,8,311.86
2355,2,1,44,384.33
1954,3,1,2,502.09
1976,2,3,23,446.36
1893,1,2,12,417.71
1343,2,1,41,304.53
2690,3,2,39,445.47
2915,3,3,15,585.21
2236,4,1,17,516.79
2145,3,3,81,366.19
1322,2,2,8,335.07
2071,3,2,0,558.77
2825,2,2,31,475.16
828,3,1,6,307.16
2235,3,2,98,341.03
2491,2,1,12,484.98
1239,3,1,29,302.3
1086,3,2,4,350.56
2503,2,2,100,372.18
2343,5,2,7,553.92
1590,3,2,5,455.19
2042,3,1,38,386.3
2506,1,1,40,450.68
3232,2,2,1,677.67
2040,4,1,41,393.25
1583,3,2,40,326.59
2057,2,2,100,357.03
1412,3,2,46,341.6
2467,2,2,23,460.76
956,5,3,4,409.19
1771,2,2,14,405.51
1605,3,1,10,418.98
1896,2,2,23,418.4
3153,3,2,3,659.97
2270,1,2,3,525.65
1722,2,2,84,272.24
517,3,2,20,239.48
2360,2,1,37,410.36
2052,2,1,1,491.31
2374,2,1,17,478.59
1756,4,2,32,347.49
2023,2,1,34,389.94
1624,5,1,32,399.39
1004,4,2,29,298.74
2066,1,1,15,415.81
2743,2,1,20,462.3
2096,4,2,0,592.38
1291,3,3,42,333.71
2067,2,1,5,468.27
1516,5,2,28,390.0
890,4,3,58,304.15
2011,3,1,5,519.07
1439,1,1,5,384.87
1564,3,2,24,378.32
2065,1,1,10,431.84
2507,4,1,15,524.72
1542,3,1,31,319.06
3001,2,1,18,530.58
1600,3,1,55,318.68
2288,2,1,4,542.6
2557,1,1,38,426.43
1411,3,2,58,324.85
2806,4,3,23,537.04
1854,3,2,4,464.93
1773,3,1,7,471.06
2063,4,2,9,501.56
2030,5,2,7,546.24
2012,3,1,4,495.66
2380,5,2,37,478.52
2234,4,1,3,562.67
1512,2,3,19,397.14
1449,5,1,12,449.97
3251,2,1,1,685.57
1484,5,1,19,409.16
1420,3,2,21,375.65
2055,5,1,8,518.08
2634,3,3,7,607.08
2512,4,2,1,635.81
1667,4,1,24,356.0
1487,5,2,26,369.85
2250,1,1,31,370.87
2199,1,2,18,425.31
1854,4,2,14,469.96
1513,3,1,0,436.11
2464,3,2,68,407.4
2820,3,2,21,496.8
1280,3,2,15,355.04
2642,1,2,20,462.15
1851,3,1,9,440.44
1789,4,2,21,434.96
1966,3,1,2,511.1
1565,3,2,74,301.68
2027,3,2,5,503.96
1723,5,2,28,404.42
2947,1,3,8,589.66
2257,5,1,19,514.03
3442,3,1,42,536.08
3137,3,3,6,646.82
1764,5,2,39,378.92
1247,3,1,100,238.5
702,2,2,1,331.13
1424,3,1,40,313.22
3451,5,1,10,684.5
2450,3,2,14,500.29
2239,3,1,58,384.94
2064,4,2,19,474.42
2400,5,2,16,531.45
1575,3,1,100,287.62
1466,4,1,10,376.3
2121,5,1,16,456.73
1367,3,1,64,290.27
1583,4,2,50,318.0
1323,3,2,72,273.94
2426,1,1,54,367.11
2472,4,1,81,391.66
2658,2,1,15,495.24
1665,5,2,15,433.03
2321,3,2,32,418.06
1438,3,1,35,329.73
1263,4,2,95,272.98
1693,3,3,41,328.45
1201,3,3,0,419.49
1916,3,1,39,379.13
1143,5,1,68,271.05
1392,5,1,18,342.43
523,3,1,2,282.98
1784,2,2,2,465.8
1501,1,2,70,252.43
2367,2,1,12,477.36
500,3,1,40,200.66
2644,3,2,4,594.32
2050,2,1,1,506.89
1312,1,1,0,383.27
1719,4,2,11,481.52
1665,2,2,18,351.73
2282,1,3,2,575.86
2192,2,2,68,349.78
1697,4,1,17,373.78
1816,5,3,62,391.77
2086,3,1,34,376.79
2206,3,1,28,443.64
1320,4,1,66,311.71
1859,2,1,6,467.22
1900,2,2,4,506.68
1824,2,1,41,340.33
2130,3,1,100,333.27
2188,1,2,56,320.31
1458,3,2,18,375.48
3224,3,2,10,638.02
2472,3,2,8,557.95
2651,4,1,6,608.08
1666,4,1,3,461.5
2776,3,2,20,508.03
1893,3,3,31,388.04
2350,3,2,1,553.85
1687,1,1,44,317.36
1999,3,2,41,367.3
768,3,2,7,349.03
804,4,1,100,211.98
1626,2,1,18,340.68
2157,2,3,14,488.57
2563,3,1,4,575.03
2692,3,1,11,546.14
1762,2,3,32,364.75
1086,3,1,45,267.41
2125,1,1,9,450.6
2031,3,1,2,508.57
1372,3,1,29,362.12
1060,3,3,0,431.43
1729,3,3,34,380.28
1454,5,1,23,371.22
1551,2,1,0,428.78
1088,4,2,5,401.32
1691,5,3,29,413.0
1929,3,1,23,410.5
1682,3,1,37,371.43
1861,3,2,7,459.17
3108,2,1,5,616.56
2778,5,2,32,504.62
1929,3,2,63,358.86
1968,2,2,90,335.08
3451,2,1,41,492.65
2179,4,3,51,382.44
1740,3,2,0,477.42
2775,4,2,36,506.74
1714,4,3,14,459.95
2056,4,2,16,497.59
1984,3,1,2,522.03
4092,5,2,1,897.92
2588,2,1,46,413.23
2334,2,2,100,366.36
1765,3,2,73,295.2
2274,3,1,42,403.13
1206,4,1,9,397.11
2642,3,2,3,598.91
1479,5,3,31,370.18
2754,2,2,19,516.13
1068,2,1,2,355.2
1612,1,1,50,267.26
1765,1,2,4,433.04
1131,2,1,17,295.01
2313,3,2,25,407.35
1940,1,2,12,451.96
2805,2,1,7,573.6
674,4,1,8,321.78
3247,4,2,53,513.96
1360,3,2,26,372.55
1556,5,1,22,371.05
1449,4,1,8,445.02
2265,5,1,16,505.12
2591,2,1,58,400.27
2335,5,1,48,419.15
2690,3,1,21,525.69
963,3,1,17,298.72
2380,2,2,9,553.56
1663,3,2,2,446.29
1586,4,2,31,339.96
2148,4,2,22,486.47
3195,4,1,30,568.11
1171,3,2,3,405.76
2035,5,2,6,542.23
2324,2,3,9,572.4
2465,4,1,2,615.11
2136,4,1,5,550.24
2311,5,1,6,531.29
2538,2,2,7,549.97
1840,3,1,75,326.32
2730,3,2,51,449.27
1740,3,2,18,417.66
2838,4,1,5,588.33
1705,3,1,30,386.64
2197,1,1,26,409.0
1988,4,2,8,516.18
850,3,2,0,352.31
1396,4,1,20,385.07
1569,5,1,17,421.44
1689,3,1,31,363.71
1755,4,2,12,429.03
1757,5,2,76,336.72
2577,2,2,37,450.07
1642,2,1,9,391.48
2457,3,2,46,399.79
866,3,2,21,295.77
1368,2,1,11,344.1
1452,1,1,67,238.59
1579,2,2,0,456.57
2948,5,2,10,629.5
